IDLink,Title,Headline,Source,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn,Year,Month,DayOfWeek,Hour
54990,Microsoft Embraces Spark for Cloud-Based Big Data Analytics,"Using this week's Spark Summit in San Francisco as a backdrop, Microsoft announced the general availability of Spark for Azure HDInsight, the",eWeek,2016-06-07 23:00:13,0.0399305555555557,-0.0799502686333539,10,4,49,2016,6,1,23
54951,Surface Membership Lets You Buy Microsoft Devices on a Payment ...,"While there's been no official announcement, Microsoft is now offering a Surface Membership plan for its Surface Book, Surface Pro 4, and",Thurrott.com (blog),2016-06-07 23:00:18,0.0790569415042095,0.147751696513953,7,1,10,2016,6,1,23
55029,Microsoft Launches Cyber Security Center In India,Microsoft Launches Cyber Security Center In India ,Nasdaq,2016-06-07 23:20:00,0.0147642372269229,0.0147642372269229,3,1,5,2016,6,1,23
55035,Lookout signs partnership with Microsoft,"Cybersecurity company, Lookout, has partnered with Microsoft to deliver integration of Lookout Mobile Threat Protection with Microsoft’s Enterprise Mobility Suite (EMS). ",ARNnet,2016-06-07 23:38:00,0.0,-0.00888336318148384,0,0,11,2016,6,1,23
54959,Microsoft Research studies how to use web search data to diagnose ...,That is why a small team from Microsoft Research has been researching into crowdsourcing information for medical research and early,WinBeta,2016-06-08 00:10:19,0.18425693279752198,-0.18866823560154503,4,1,0,2016,6,2,0
54964,Microsoft trolls Apple with a WWDC afterparty,Microsoft has an ingenious plan to get the attention of everyone attending Apple's big developer event on Monday: offer them free food and,The Verge,2016-06-08 00:39:15,-0.0944911182523068,0.17033021198287301,164,15,54,2016,6,2,0
54977,Microsoft shows some of the Xbox FanFest freebies it will have at E3 ...,Microsoft's Larry &quot;Major Nelson&quot; Hryb posted a video on Periscope that shows just some of the freebies the company will be giving to the 500,Windows Central,2016-06-08 00:40:13,0.121340667924269,-0.024514516892273,7,0,0,2016,6,2,0
54970,Microsoft opens Cyber Security Engagement Center in Gurgaon,Microsoft has opened a new Cyber Security Engagement Center in Gurgaon in an effort to deepen its efforts in enhancing cyber security in,MSPoweruser.com,2016-06-08 00:47:22,0.0138106793200498,-0.0401824652089154,6,1,1,2016,6,2,0
54975,Microsoft's Legal Team Explains Protections for Corporate Data,Microsoft today answered a few questions about how its legal team looks at data privacy issues for its cloud services customers in cases where,Redmondmag.com,2016-06-08 00:48:12,0.0883883476483184,0.0968526543261926,4,0,2,2016,6,2,0
55052,Petitioners ask the EFF to investigate Microsoft over Windows 10 update tactics,Angry Microsoft customers have created a petition that […] ,SiliconANGLE,2016-06-08 01:48:00,0.15075567228888198,-0.309359216769115,0,1,1,2016,6,2,1
55054,Microsoft introduces project management tool for Office 365,"To help its users stay on task and manage their assignments more easily, Microsoft has just launched a new project management tool for teams using Office 365 called Planner. The company initially released a preview of its new tool in December 2015 and now it will begin rolling it out worldwide to all Office 365 users including those using Office 365 Enterprise E1-E5, Business Essentials, Premium ",BetaNews,2016-06-08 02:14:00,0.0,0.20499323154181,4,2,18,2016,6,2,2
54988,Microsoft HoloLens brings an Orc to life at Warcraft movie premiere,"The Microsoft HoloLens augmented reality headset, combined with its Actiongram app, was used at this week's premiere of the Warcraft movie",Windows Central,2016-06-08 02:17:13,0.0,0.0818317088384971,20,0,0,2016,6,2,2
55004,Microsoft releases Visual Studio Code 1.2 with integrated terminal ...,Microsoft today announced the release of version 1.2 of its free and open-source text editor Visual Studio Code. The current build for people,VentureBeat,2016-06-08 04:49:14,-0.132582521472478,-0.079278917844617,11,4,2,2016,6,2,4
55093,Windows 10 Anniversary Update simplifies background apps,Microsoft has detailed changes designed to streamline the process of making apps run in the background. These changes are set to go into effect with the release of the Windows 10 Anniversary Update. ,Digital Trends via Yahoo! News,2016-06-08 05:29:00,0.25515518153991396,0.134829058641872,0,0,0,2016,6,2,5
55097,Windows 10 Anniversary Update simplifies background apps,Microsoft has detailed changes designed to streamline the process of making apps run in the background. These changes are set to go into effect with the release of the Windows 10 Anniversary Update. ,Digital Trends via Yahoo! Sports,2016-06-08 05:29:00,0.25515518153991396,0.134829058641872,0,0,0,2016,6,2,5
55108,Microsoft Intune to Utilize TeamViewer for Remote Assistance,"TeamViewer®, the global pioneer of remote control and online collaboration software, today announced its interoperation with Microsoft Intune to enable remote assistance for Windows PC users. ",Marketwired via Yahoo! Finance,2016-06-08 06:00:00,0.176776695296637,0.220630652030457,0,0,38,2016,6,2,6
55126,Get your next laptop/tablet via a Microsoft Surface subscription,"Kitting out your employees with new Surfaces and Surface Pros has just become a lot easier, as Microsoft is now offering all of its two-in-ones at a monthly subscription rate with added extended support and in-store training. ",Digital Trends via Yahoo! Sports,2016-06-08 06:31:00,-0.0266158369730839,0.0279993334494076,0,0,0,2016,6,2,6
55084,Lookout signs partnership with Microsoft,"Cybersecurity company, Lookout, has partnered with Microsoft to deliver integration of Lookout Mobile Threat Protection with Microsoft's",ARNnet,2016-06-08 07:20:13,0.0,-0.101056510431805,0,0,11,2016,6,2,7
55041,Microsoft expands bug bounty program with .NET Core rewards,"According to Jason Shirk, the senior director of Microsoft's Security Response Center, the bounty will run from 7 June to 7 September this year,",ZDNet,2016-06-08 08:57:13,-0.0208333333333333,0.0118814982552346,15,4,51,2016,6,2,8
55174,Microsoft's mobile device management meltdown,InTune? Doesn't sound like it to us Microsoft UK’s online enterprise mobility device management service Intune suffered a near four-hour wobble this morning that was rectified early in the afternoon.… ,The Register,2016-06-08 10:09:00,-0.111803398874989,-0.104961162832378,8,0,32,2016,6,2,10
55077,Microsoft Accelerator forges partnership with Singapore investment ...,"Microsoft has just announced a global partnership with the Singapore investment firm, Temasek. The company owns a large portfolio of",WinBeta,2016-06-08 10:40:14,0.0,-0.207302135414043,4,1,2,2016,6,2,10
55088,Microsoft Bing announces shared budgets feature,"If you'd like to have early access to Shared Budget, participate in the pilot by emailing bingads-pilots@microsoft.com or by contacting your",MSPoweruser.com,2016-06-08 11:40:13,0.0,-0.18498750661643804,2,0,0,2016,6,2,11
55205,Official LastPass support comes to Windows 10 in latest Insider build,"Microsoft has released build 14361 to Windows 10 Insider. It makes Edge officially compatible with the LastPass extension, and includes a behind-the-scenes Hyper-V feature developers will appreciate. ",Digital Trends via Yahoo! Sports,2016-06-08 12:17:00,-0.15811388300841903,0.0236227795630767,0,0,0,2016,6,2,12
55206,"New Windows 10 build brings Ink improvements, container support","Microsoft has released a new beta build of Windows 10 aimed at enhancing various aspects of the operating system, including support for the LastPass extension in the Edge browser, as the company hurtles toward releasing a major update in the coming months. Build 14361, released Wednesday, includes updated icons, the LastPass password manager extension for Microsoft Edge, and support for running ",PC World,2016-06-08 13:00:00,-0.22833656475815603,-0.18985882851370103,7,0,0,2016,6,2,13
55083,Microsoft clones Trello and smuggles it into Office,Remember the days when you could accurately predict what would appear in next year's version of Office or Windows by looking at CNet's Top,The Register,2016-06-08 13:01:13,0.0,-0.0014175287863327699,10,8,3,2016,6,2,13
55104,Move over Microsoft: Patents suggest Google-backed Magic Leap ...,More details have come to light on the virtual reality plans of a secretive technology firm which has gained huge backing from Google.,Daily Mail,2016-06-08 13:33:14,0.085648148148148,-0.34257387468998,8,1,53,2016,6,2,13
55105,InnovoCommerce Announces innovoPOINT Clinical Investigator ...,"""""""The investment Microsoft has made in obtaining FedRAMP, HIPPA, and FDA 21 CFR Part 11 compliance support means that our customers",Business Wire (press release),2016-06-08 13:59:14,0.0,0.0860309002014606,1,0,0,2016,6,2,13
55219,Microsoft puts its DVR plans for the Xbox One on hold,"Microsoft has put its plans to add DVR capabilities to the Xbox One on hold, consistent with the company’s efforts to focus the console on the gaming market. “After careful consideration, we’ve decided to put development of DVR for Over-the-Air TV on hold to focus our attention on launching new, higher fan-requested gaming experiences across Xbox One and Windows 10,” a Microsoft spokesperson ",PC World,2016-06-08 14:00:00,0.10364452469860601,0.276153848180398,0,1,0,2016,6,2,14
55222,Microsoft is cataloging business apps available for Windows 10,"Microsoft is offering an expanded Surface financing program for business users, as well as a new web site that is cataloging business apps available for Windows 10. ",ZDNet,2016-06-08 14:06:00,0.132582521472478,0.0451025032960702,10,3,24,2016,6,2,14
55129,"Xbox at E3 2016: Microsoft's new console(s), HoloLens, games, and ...","Remember E3 2006? Ten years ago, Microsoft shared its roadmap for the still young Xbox 360 with a list of big-name titles, including the first",The Verge,2016-06-08 14:20:14,0.0724688630455255,0.11006098505313,56,17,5,2016,6,2,14
55137,Updategate: 10 ways Microsoft shafted users over Windows 10,So we knew that Microsoft was downloading a little program called GWX designed to help with the upgrade process when the time came.,Inquirer,2016-06-08 14:40:15,0.0,0.0402259057118439,3,0,1,2016,6,2,14
55124,Microsoft will increase commitment on Apache Spark,"Microsoft is preparing to increase its commitment to the open-source in June, Microsoft will release R Server for Hadoop on-premises that will",BetaNews,2016-06-08 14:49:14,0.0472455591261534,0.0180734920257439,1,0,1,2016,6,2,14
55142,"GigJam, Microsoft's new collaboration app, is now available to ...","Microsoft's latest Office component is now available to anyone and everyone. GigJam, a collaboration app, was previously accessible only as",CNET,2016-06-08 15:27:14,0.11805555555555601,0.0234476572640603,22,3,16,2016,6,2,15
55147,PokitDok Certified by Microsoft and Enters Azure Marketplace,"""""""Microsoft Azure Marketplace is an immense distribution channel for PokitDok, ensuring more developers have open access to tools that will",Business Wire (press release),2016-06-08 15:31:13,0.0441941738241592,-0.279508497187474,2,0,43,2016,6,2,15
55196,Third wave of Microsoft HoloLens Developer Edition invites are ...,"Microsoft is sending out invites for the third wave of purchases to the $3,000 Microsoft HoloLens Developer Edition. In addition, the company",Windows Central,2016-06-08 15:40:14,0.0,-0.0545544725589981,5,0,0,2016,6,2,15
55172,More details about Microsoft Research project that improves FoV of ...,"Recently, we reported about a Microsoft Research paper titled """"""Augmenting the Field-of-View of Head-Mounted Displays with Sparse",MSPoweruser.com,2016-06-08 16:20:15,0.284604989415154,0.0559016994374947,4,1,2,2016,6,2,16
55159,Microsoft study uses Bing search queries to identify potential cancer ...,"The internet is a great place for crowdsourcing data, and according to a new research by Microsoft, online search terms could lead to identifying",The Next Web,2016-06-08 16:26:13,-0.11858541225631401,-0.36657294414567704,34,5,52,2016,6,2,16
55151,Salesforce-Microsoft Office 365 Deal 'Delivering Real Dividends',"Salesforce.com's (CRM) new cloud partnership with Amazon.com's (AMZN) Amazon Web Services has yet to kick in, but its alliance with Microsoft (MSFT) is",Investor's Business Daily,2016-06-08 16:31:15,0.0708683386892301,-0.122604166666667,5,2,52,2016,6,2,16
55164,Microsoft putting its TV DVR for Xbox One development on hold,"Back in August last year, Microsoft announced that fully featured DVR capability is coming to Xbox One in 2016. At that time, Microsoft promised",MSPoweruser.com,2016-06-08 16:49:14,0.10364452469860601,0.275847193596339,5,0,2,2016,6,2,16
55188,Microsoft boosts support for Spark-based big data analytics,Microsoft kicked off the Spark Summit in San Francisco with news of &quot;an extensive commitment for Spark to power Microsoft's big data and,Network World,2016-06-08 17:00:13,-0.126736111111111,-0.037918895034404,8,6,44,2016,6,2,17
55214,Microsoft isn't adding a TV DVR feature to the Xbox One anymore,Microsoft is no longer planning to add a TV DVR feature to its Xbox One console. The software giant originally unveiled plans to add TV DVR to,The Verge,2016-06-08 17:00:14,0.0721687836487032,0.120281306081172,102,27,7,2016,6,2,17
55160,Microsoft Authenticator app now available for Windows 10 Mobile ...,"Every tech company has their eyes on emerging trends they hope will kick passwords to the curb, and Microsoft notably has invested heavily in",WinBeta,2016-06-08 17:17:14,0.22097086912079603,0.0106314658974964,4,1,0,2016,6,2,17
55191,Remedy is working on two new games after Quantum Break ...,Finnish video game game developer Remedy Entertainment has been an important partner for Microsoft and the Xbox team over the last few,WinBeta,2016-06-08 17:20:16,0.0895587915093481,-0.12481125269984698,1,2,1,2016,6,2,17
55248,Microsoft will now ship each wave of HoloLens orders faster,Microsoft started the HoloLens development edition recently. The company is selling the development edition of the HoloLens for $3000 to,MSPoweruser.com,2016-06-08 17:40:13,0.0395284707521047,0.0,4,0,0,2016,6,2,17
55169,Microsoft's mobile device management meltdown,Microsoft UK's online enterprise mobility device management service Intune suffered a near four-hour wobble this morning that was rectified,The Register,2016-06-08 18:04:13,-0.111803398874989,-0.0279508497187474,8,2,33,2016,6,2,18
55178,Microsoft Ventures invests in Comfy smart building app and ...,Microsoft event logo Two investments announced by Microsoft Ventures this week provide additional insight into the types of startups that the,GeekWire,2016-06-08 18:16:15,0.0416666666666667,-0.0886510179083719,6,1,72,2016,6,2,18
55220,Microsoft to Leverage PC and Xbox To Take On Sony and Steam,"Next week, Microsoft will be hosting its annual E3 press conference in Los Angeles and the company has quite a few announcements up its",Thurrott.com (blog),2016-06-08 18:20:14,0.00240562612162334,0.0836341983936386,5,2,0,2016,6,2,18
55216,Microsoft Surface Membership Plan Targets Businesses,Microsoft has quietly begun to offer a Surface Membership plan to small business customers. This gives organizations the option of financing,InformationWeek,2016-06-08 19:00:14,0.10206207261596599,-0.195486860003076,11,4,6,2016,6,2,19
55215,Microsoft releases new Windows 10 preview for PCs with Hyper-V ...,"Microsoft today released a new Windows 10 preview for PCs and phones. The company also announced it is holding another """"""Bug Bash"""""" this",VentureBeat,2016-06-08 20:00:14,-0.0461165492107888,-0.0444168159074188,13,8,14,2016,6,2,20
55226,Surface Pro or Book too expensive? You can now lease it from ...,"Microsoft's Surface Book is a great laptop, but it's also very expensive. If you don't have that kind of cash on you, you might want to try out",The Next Web,2016-06-08 21:00:13,0.0721687836487032,0.0847467216825377,17,6,104,2016,6,2,21
55228,Microsoft Surface tablet Credit: Image credit: Microsoft,"With the Surface 4/Surface Book doing very well and grabbing more and more market share, Microsoft isn't saying much about the next",Network World,2016-06-08 21:20:15,0.354341693446151,0.133605782249516,2,0,6,2016,6,2,21
55217,Microsoft releases new demo videos of Surface Hub,Microsoft Surface Hub reimagines the meeting experience so that you can unlock the power of the group. You can walk up and join a Skype for,MSPoweruser.com,2016-06-08 21:21:14,0.213605173483436,0.0694577978614402,4,0,0,2016,6,2,21
55211,Advice for leaders from Microsoft CFO Amy Hood: 'Every risk I took ...,IMG_0818 Microsoft CFO Amy Hood (left) and Kleiner Perkins Caulfield &amp; Byers General Partner Mary Meeker at the KPMG Women's,GeekWire,2016-06-08 21:21:16,0.0360843918243516,0.139754248593737,14,2,292,2016,6,2,21
55223,"Microsoft, Google cosy up in the Skia lodge: 2D lib added to build tools","Microsoft's Miguel de Icaza, who joined the Windows giant earlier this year with the Xamarin acquisition, has announced new features for",The Register,2016-06-08 21:58:13,-0.0723832530179482,-0.0863779148850803,6,4,29,2016,6,2,21
55237,Microsoft Office will be a big part of Ignite 2016,"Visitors in Atlanta, Georgia, for Microsoft's Ignite later this year will be surprised to see that over a fourth of the presentations at the conference",WinBeta,2016-06-08 22:40:14,-0.0434027777777777,-0.0860833333333333,6,1,1,2016,6,2,22
55252,Microsoft and Salesforce invest in new CRM chat tool,"Microsoft and Salesforce led the most recent round of investments in Helpshift, a company that helps software companies build a chat service between their",Business Insider,2016-06-09 02:01:12,-0.173611111111111,-0.140335349846953,4,3,492,2016,6,3,2
55256,Microsoft's BITS file transfer tool fooled into malware distribution,Researchers at Dell SecureWorks have spotted a new and dangerous way to misuse of Microsoft's Background Intelligent Transfer Service,The Register,2016-06-09 02:34:14,0.0,-0.11470786693528098,4,5,59,2016,6,3,2
55667,Microsoft signals that it will likely run a public ‘Halo Wars 2’ beta next week,"Microsoft seems to have prematurely revealed its plan to hold an open beta for Halo Wars 2 next week during E3, thanks to an active listing on the Xbox Store. ",Digital Trends via Yahoo! Sports,2016-06-10 12:20:00,-0.0957686116852853,0.059555378020882996,0,0,0,2016,6,4,12
55666,Microsoft shows off 3D &quot;pre-touch&quot; technology at Human Computer ...,"In April, Microsoft Research released a video showing a 3D """"""pre-touch"""""" interface, running on a prototype of Microsoft's cancelled McLaren 3D",WinBeta,2016-06-10 18:40:16,-0.160375074774896,-0.20653819396949802,1,0,1,2016,6,4,18
55665,University of Washington students were part of the world's first ...,"University of Washington students were part of the world's first Microsoft HoloLens class. By John Callaham Friday, Jun 10, 2016 at 3:13 pm",Windows Central,2016-06-10 20:13:15,0.108703294568288,-0.0349385621484342,6,1,6,2016,6,4,20
57201,Microsoft is working on software for the legal marijuana industry,Microsoft's next bet is on the weed business. The company announced today that it will partner with LA-based marijuana startup Kind on a,The Verge,2016-06-16 21:00:13,0.19764235376052397,0.153093108923949,148,14,227,2016,6,3,21
57174,Microsoft introduces 'Your Groove' curated playlists for Windows 10 ...,"Last night, Microsoft updated their Groove app for all Windows 10 users but today they are announcing a full new feature that is sure to excite",Windows Central,2016-06-16 21:20:14,0.0,-0.11287952380952401,11,0,0,2016,6,3,21
57187,"Microsoft launches 'Your Groove' music playlists, available now for ...","Microsoft has rolled out an update for its Groove music service on Windows 10, introducing an interesting feature that could prove rather",Neowin,2016-06-16 21:20:14,0.166666666666667,0.0454620604658317,6,0,5,2016,6,3,21
57272,Microsoft starts clock ticking on Office 2016's first upgrade,"Microsoft this week released the second upgrade for Office 365 commercial subscribers on the slow train, and warned those still running the original Office 2016 applications that they have four more months before they will be required to update. ",MIS Asia,2016-06-16 21:31:00,0.17819444444444396,-0.270318906269237,23,0,0,2016,6,3,21
57168,"Microsoft will use Steam to sell Windows games, not just its own store","While some of Microsoft's older game titles, such as Age of Empires II HD (a 2013 update of a 1999 game) are found on Valve's Steam platform,",Ars Technica,2016-06-16 21:49:13,-0.119414625576265,-0.10555555555555601,288,36,8,2016,6,3,21
57269,Microsoft (MSFT) Partners With Startup KIND Financial To Help Track Legal Marijuana Sales,"Microsoft announced Thursday a partnership with KIND Financial, a California-based technology startup that sells computer systems to help governments track legalized marijuana sales. The Washington-based tech giant has selected KIND to participate in its newly formed Microsoft Health and Human Services Pod for Managed Service Providers. With this partnership, KIND will be able to work on ",International Business Times,2016-06-16 22:50:00,0.265793844024589,0.21439878490376602,50,0,0,2016,6,3,22
57190,LinkedIn's Soar On Microsoft Acquisition Boosts Few Funds,"The Microsoft MSFT +13.85%-LinkedIn LNKD +0.02% deal this week conferred some much needed mercy on funds this quarter, if they owned",Forbes,2016-06-16 22:53:13,0.0441941738241592,0.182550105163108,25,5,21,2016,6,3,22
57186,Microsoft Outlook's new Starbucks feature is probably good and useful,"Microsoft added a Starbucks feature to its Outlook software yesterday, and I bet it's very useful if you can download it. I can't, because it is not",The Verge,2016-06-16 23:02:13,0.11199733379763,-0.0457068963108454,128,8,72,2016,6,3,23
57202,It looks like Salesforce was also interested in buying LinkedIn,The rich $26.2 billion price that Microsoft paid to acquire LinkedIn this week prompted speculation that Microsoft may have been in a bidding,Business Insider,2016-06-16 23:08:13,0.11858541225631401,-0.101048256189378,28,0,727,2016,6,3,23
57569,What is Microsoft Dynamics?,"Microsoft Dynamics can be used with other Microsoft applications, such as SharePoint, Yammer, Office 365, Azure, and Outlook. In the near",WinBeta,2016-06-17 00:00:00,0.0,0.0279508497187474,6,1,9,2016,6,4,0
57589,Xbox One free games in June UPDATE: Games with Gold Microsoft ...,"The new selection went live earlier this week, meaning fans will no longer be able to download Costume Quest 2, which expired on June 15.",Express.co.uk,2016-06-17 00:00:00,-0.10364452469860601,-0.142629651282096,2,0,0,2016,6,4,0
57220,Samsung's Joyent buy is a swipe at AWS and Microsoft Azure,"""""""Samsung could have continued to buy space on Amazon or Microsoft's servers to build out services for its products, but instead chose to invest",PCWorld,2016-06-17 00:00:13,-0.0376889180722205,-0.0382732772309872,40,1,5,2016,6,4,0
57250,Microsoft is Bringing Curated Playlists to Groove,"Good news, Groove fans: Microsoft is bringing a new feature called Your Groove to your favorite music service. Your Groove provides a new",Thurrott.com (blog),2016-06-17 00:00:13,-0.0472455591261534,-0.18299311858654702,2,0,0,2016,6,4,0
57418,"Microsoft's PC releases will come to Steam, but the company isn't ...","Looking at Microsoft's recent PC releases, gamers couldn't be blamed for worrying that the company might have abandoned Steam as a sales",Digital Trends,2016-06-17 00:20:15,-0.0376889180722205,-0.0932753134055796,9,2,5,2016,6,4,0
57280,Microsoft June Patch Breaks Group Policy Settings for Some Orgs,One of Microsoft's 17 patch Tuesday security releases issued this month has caused problems with Group Policy Object settings for some,Redmondmag.com,2016-06-17 01:00:14,-0.0296463530640786,-0.0681301961894467,4,0,6,2016,6,4,1
57456,Samsung swipes at AWS and Microsoft Azure with Joyent buy,"""""""Samsung could have continued to buy space on Amazon or Microsoft's servers to build out services for its products, but instead chose to invest",Computerworld,2016-06-17 01:20:15,0.0395284707521047,-0.0382732772309872,34,5,32,2016,6,4,1
57249,This is why Microsoft would have been crazy to sell the Xbox business,"Over the years, there's been a lot of anxiety over whether or not Microsoft should sell off business units like Xbox and Bing, seen as secondary",Business Insider,2016-06-17 02:00:13,-0.0780047150941729,-0.172963535851037,20,2,14,2016,6,4,2
57243,Microsoft releases second test build this week of Windows 10 for ...,"In the throes of its latest Bug Bash for Windows 10 Anniversary Update, Microsoft officials released the second new test build of Windows 10",ZDNet,2016-06-17 03:12:13,-0.0395284707521047,-0.177667263629675,17,1,23,2016,6,4,3
57371,Microsoft jumps into legal pot business with its software: 'Entirely ...,"Microsoft is announcing a partnership to begin offering software that tracks marijuana plants from """"""seed to sale"""""" to help states that have",The Seattle Times,2016-06-17 03:40:14,0.0790569415042095,-0.0488584974981608,141,6,42,2016,6,4,3
57345,Microsoft waves magic Wand to make chat bots better,"Microsoft has made another acquisition, snapping up Wand Labs in an effort to bolster its chat bot efforts. Wand Labs is a messaging app developer that was founded in 2013 and has chops pertaining to 'conversational intelligence'. You're probably familiar with Conversation as a Platform, a term Microsoft ushered in at the Build conference back in the spring, which the firm has since been driving ",TechRadar,2016-06-17 04:22:00,0.0643287037037037,-0.0182291666666666,15,1,0,2016,6,4,4
57415,Microsoft's SwiftKey for Android beta adds new Clipboard feature,"Microsoft's SwiftKey team today announced a new beta on SwiftKey for Android with a highly requested feature. They have added Clipboard,",MSPoweruser.com,2016-06-17 06:00:14,-0.04861111111111099,-0.23973659885648602,4,0,0,2016,6,4,6
57377,Why Microsoft is borrowing cash to finance its LinkedIn acquisition,"Earlier this week, Microsoft announced that they will acquire LinkedIn for $196 per share in an all-cash transaction valued at $26.2 billion,",MSPoweruser.com,2016-06-17 09:00:15,-0.0395284707521047,0.24549512651549105,7,0,1,2016,6,4,9
57294,Microsoft partners with a legal weed startup,"Microsoft is going into the legal marijuana business by teaming with a weed financing startup called &quot;Kind,&quot; according to the New York Times.",Engadget,2016-06-17 09:17:15,0.0,-0.0916666666666666,578,32,182,2016,6,4,9
57438,Latest Windows 10 Insider adds a new feedback shortcut and expands handwriting support,"Microsoft has detailed build 14367 of Windows 10 for mobile and PCs, which is currently being distributed to users enrolled in the Insider preview program. ",Digital Trends via Yahoo! Sports,2016-06-17 09:18:00,-0.25860480807452,0.130321508785672,0,0,0,2016,6,4,9
57299,Microsoft makes it easier to clean install Windows 10 and wipe out ...,Microsoft is testing out a new tool that makes it a lot easier to clean install Windows 10. While the software giant has offered Windows 10 users,The Verge,2016-06-17 09:49:15,-0.121096587594826,-0.0594930555555555,155,49,89,2016,6,4,9
57339,"Microsoft's LinkedIn to Be Like Facebook for Careers, Gates Says","Microsoft Corp. co-founder Bill Gates said he's enthusiastic about the company's $26.2 billion acquisition of LinkedIn Corp., viewing it as an",Bloomberg,2016-06-17 10:40:14,0.11858541225631401,0.0818317088384971,313,9,624,2016,6,4,10
57362,Bill Gates Sees Microsoft-LinkedIn Value Creation,"In today's &quot;Morning Must Read,&quot; Bloomberg's Francine Lacqua highlights comments from Microsoft co-founder Bill gates on the company's",Bloomberg,2016-06-17 11:00:15,0.188982236504614,0.0545544725589981,5,1,116,2016,6,4,11
57404,"Microsoft CEO Satya Nadella: Windows 10 is a service, not an ...","If you want to get a sense of how Microsoft CEO Satya Nadella sees the future of his company, there may be no better source than his remarks",VentureBeat,2016-06-17 12:00:15,-0.276699295264733,-0.16443423140865,153,15,240,2016,6,4,12
57355,Microsoft buys Wand to improve chat capabilities,Satya Nadella wasn't kidding when he said earlier this year that he believed in using chat as a platform for computing. Microsoft just bought,InfoWorld,2016-06-17 12:40:14,-0.0354341693446151,-0.138209056667454,29,7,37,2016,6,4,12
57451,Microsoft snaps up app maker Wand as spending spree rolls on,"Microsoft buys app maker Wand in bid to boost bot tech, Apple iPhone 6 sales in Beijing halted, new VR headset boasts 20K video resolution - and we got to check it out. ",Digital Trends via Yahoo! Sports,2016-06-17 12:59:00,0.106785267871291,-0.115995090892292,0,0,0,2016,6,4,12
57361,First Click: Will you upgrade to Sony and Microsoft's mid-generation ...,"In yesterday's First Click, I expressed concern over Microsoft and Sony's plans to break away from the traditional console cycle by releasing",The Verge,2016-06-17 13:00:14,0.161182939622196,-0.14171598746077899,19,4,3,2016,6,4,13
57454,Microsoft wages war on 'crapware' with new Windows 10 tool,Microsoft has released a free tool for Windows 10 that claims to scrub PCs of the &quot;bloatware&quot; computer makers pack on new machines. ,Computer World Australia,2016-06-17 13:32:00,0.11805555555555601,-0.074420261282475,0,0,5,2016,6,4,13
57455,Microsoft-Funded Professor Builds Software to Fight Terrorism,Dartmouth College computer science professor Hany Farid -- using funding from Microsoft Corp. -- has developed technology to help scrub extremist content from the internet. ,Bloomberg,2016-06-17 13:38:00,-0.0883883476483184,0.147697709957095,35,3,51,2016,6,4,13
57370,Microsoft expands development work in B.C.,Microsoft President Brad Smith said the company was setting up shop to tap in to the region's technology talent in an area close to its Redmond,The Seattle Times,2016-06-17 13:40:14,0.0305127569356408,0.11848683164598599,8,1,1,2016,6,4,13
57391,"Microsoft opening new Vancouver, B.C., development center with ...","Microsoft today will mark the grand opening of a new engineering facility in Vancouver, B.C., that will allow the company to more than double its",GeekWire,2016-06-17 14:00:14,0.0243055555555557,0.038814651746099,14,3,73,2016,6,4,14
57383,Windows 10 tip: Switch back to a local account from a Microsoft ...,"When you install Windows 10 for the first time, the Setup program tries very, very hard to convince you to sign in with a Microsoft account.",ZDNet,2016-06-17 14:40:15,-0.11306675421666099,0.25000850340136105,17,2,9,2016,6,4,14
57414,Microsoft's grand PC-Xbox vision is finally coming together,"At E3 2016, Phil Spencer was Santa Claus in a video game t-shirt, taking the stage to tell the Microsoft faithful what they're going to want come",TechRadar,2016-06-17 15:00:14,0.09375,0.031907957585422,9,1,2,2016,6,4,15
57471,Amazon Is Not Losing The Cloud To Microsoft,"But the argument that Microsoft is winning is tied to three things: the way numbers work, Microsoft's focus on the large company &quot;enterprise&quot;",Seeking Alpha,2016-06-17 15:20:13,-0.15007604861120702,0.14878472222222197,2,0,4,2016,6,4,15
57409,Microsoft Azure will get blockchain through Project Bletchley,Microsoft has just released the first details into how it will use Project Bletchley will allow Microsoft to add blockchain technology to other,BetaNews,2016-06-17 16:20:14,0.0586309372733846,0.24037078287135002,3,0,30,2016,6,4,16
57423,Bill Gates says a Microsoft-owned LinkedIn could be as valuable as ...,"The opportunity, Gates says, is to combine Microsoft's productivity expertise with LinkedIn's social networking know-how to become the center",Business Insider,2016-06-17 16:40:14,0.0360843918243516,0.111803398874989,89,1,567,2016,6,4,16
57439,LinkedIn Stumble Triggers A Microsoft Opportunity,Microsoft (NASDAQ:MSFT) began the week by announcing the acquisition of LinkedIn (NYSE:LNKD) for $26.2 billion. This represents an,Seeking Alpha,2016-06-17 17:00:15,-0.0255155181539914,-0.11470786693528098,5,0,1,2016,6,4,17
57427,Microsoft Finds New Customers In Cannabis,"Microsoft is becoming the first major corporation to dive into the legal marijuana business, partnering with KIND Financial, a leader in the",Forbes,2016-06-17 17:00:24,-0.0595362090259799,0.126587925336144,220,25,71,2016,6,4,17
